  83,   -7,   -581, 80
   8,  -22,   -176, 140
 -91,  -80,   7280, 100
  57,  -58,  -3306, 100
 -15,   -3,     45, 80
  11, -109,  -1199, 120
 123,  100,  12300, 120
  36,  -48,  -1728, 100
 -51,  -34,   1734, 100
 -63,  -74,   4662, 140
  -1,   18,    -18, 120
 -31,   95,  -2945, 100
  62,  -11,   -682, 120
  -1,   -2,      2, 60
-108,  -21,   2268, 120
  63,    7,    441, 60
 -95,   62,  -5890, 80
  77,  -46,  -3542, 140
  71,    3,    213, 60
 -25,  -92,   2300, 140
  -7,   74,   -518, 160
  72,  -98,  -7056, 100
 -87,  -84,   7308, 140
 108, -120, -12960, 100
   5,   13,     65, 100
 103,  -13,  -1339, 80
  14,  -74,  -1036, 140
 -64, -102,   6528, 140
 -92, -116,  10672, 100
  27, -106,  -2862, 140
  34, -112,  -3808, 100
   6,   69,    414, 140
 -96,  110, -10560, 120
  84,  100,   8400, 120
 -21,   69,  -1449, 140
 -60,   87,  -5220, 140
 -34,  107,  -3638, 140
 100,   22,   2200, 120
  29,   91,   2639, 140
 120,  -78,  -9360, 140
 -29, -106,   3074, 140
  67,  -18,  -1206, 100
 -37, -109,   4033, 120
-118,  -25,   2950, 80
 -61, -107,   6527, 160
  45,   57,   2565, 100
 -51, -121,   6171, 80
 -97,  -87,   8439, 160
 109,  -89,  -9701, 120
 -85,  -73,   6205, 120
 -96,   41,  -3936, 140
  76,   39,   2964, 100
  80, -103,  -8240, 120
 -11,  -28,    308, 100
 -36,   36,  -1296, 120
  41,   68,   2788, 120
 108, -110, -11880, 140
 -81,   30,  -2430, 80
  34,   24,    816, 80
  68,  -85,  -5780, 160
 -69,  -59,   4071, 120
  22,  -86,  -1892, 180
 -58,  -68,   3944, 100
 -11,  -59,    649, 120
  -5,   -5,     25, 80
 122,  -97, -11834, 80
 -51,  -39,   1989, 120
  16, -106,  -1696, 140
 -38,    6,   -228, 80
  38,  -88,  -3344, 140
  65,   47,   3055, 100
 118,  110,  12980, 120
-127,   17,  -2159, 100
 -95,  -80,   7600, 100
 -12,   44,   -528, 120
  13, -126,  -1638, 100
-128,  -54,  -6912, 140
  81,  102,   8262, 120
-107, -108,  11556, 140
  13,  101,   1313, 140
  21,  118,   2478, 120
-128,  -92, -11776, 140
  48,   -7,   -336, 80
 -70,   91,  -6370, 140
 -35,  -35,   1225, 120
 -66,  -72,   4752, 100
   2,   28,     56, 80
 112, -108, -12096, 140
 -38,   26,   -988, 120
 -95, -120,  11400, 100
 -67,   46,  -3082, 120
  26,   65,   1690, 100
 -32,   75,  -2400, 140
 -18,  -98,   1764, 100
  28,  -19,   -532, 120
   3, -118,   -354, 140
  96,   29,   2784, 100
  21,    7,    147, 60
 -32,  -93,   2976, 120
  13,  103,   1339, 100
-109,   63,  -6867, 60
  26,   35,    910, 100
  44,    6,    264, 80
  63,   87,   5481, 140
   6,  -82,   -492, 140
 -43,   70,  -3010, 120
  64,  -11,   -704, 120
 -70,  -12,    840, 100
-127,  -28,   3556, 100
-106,   63,  -6678, 60
-110,   28,  -3080, 80
  12,  111,   1332, 100
  87,  -21,  -1827, 120
  38,  -61,  -2318, 80
  75,  107,   8025, 140
 -28,  -30,    840, 100
  15,   70,   1050, 120
  46,  -78,  -3588, 140
  35,  124,   4340, 80
  35, -117,  -4095, 120
 109,  -60,  -6540, 100
 -10,   61,   -610, 100
-106,  -48,   5088, 100
  83,  -32,  -2656, 60
 -31,   45,  -1395, 140
-118,  -20,   2360, 100
-120,  -20,   2400, 100
 114, -121, -13794, 80
  78,  -43,  -3354, 160
  61, -119,  -7259, 120
  57,   90,   5130, 160
  47,   46,   2162, 120
  56,    4,    224, 80
-119,  -28,   3332, 100
 -93, -120,  11160, 100
 117,   65,   7605, 100
  78,   76,   5928, 120
  89,  123,  10947, 100
  52, -123,  -6396, 120
  99, -127, -12573, 80
  84,  -77,  -6468, 120
 -91,    0,      0, 40
 -24,  -92,   2208, 140
-101,  123, -12423, 100
 112,  -58,  -6496, 100
 118,  -62,  -7316, 100
 -55,  -11,    605, 120
  -6,  -31,    186, 80
 -46, -125,   5750, 80
  79,  -16,  -1264, 60
 -62,  -85,   5270, 160
 -91,  -67,   6097, 120
 -62,   46,  -2852, 120
 -24,  -57,   1368, 80
 -30,   84,  -2520, 160
-128, -117, -14976, 120
  10,   -4,    -40, 60
  86, -112,  -9632, 100
 -14,    0,      0, 40
   3,   47,    141, 100
 -63,  -94,   5922, 140
-117, -113,  13221, 80
 112,   54,   6048, 120
 102,  -51,  -5202, 120
 117,  -59,  -6903, 120
  62,  -58,  -3596, 100
 -19,  -35,    665, 120
  58,  127,   7366, 60
 -72,   75,  -5400, 140
  38, -100,  -3800, 100
 -59,  -12,    708, 100
  90,  -21,  -1890, 120
   8, -122,   -976, 100
 -89,  102,  -9078, 120
  62,   53,   3286, 140
  62,  -67,  -4154, 120
  29,   69,   2001, 140
 -54,  -53,   2862, 120
  -3, -112,    336, 100
 -82,   -6,    492, 100
-108,  -60,   6480, 100
 -86,   13,  -1118, 100
 -25, -112,   2800, 100
 -43,   61,  -2623, 100
  -9,  122,  -1098, 120
  48,   50,   2400, 120
  87, -109,  -9483, 120
 -75,  -59,   4425, 120
  43,  -58,  -2494, 100
  57,    6,    342, 80
 -67,  -16,   1072, 60
  -9,  118,  -1062, 120
  56, -125,  -7000, 80
  26,    5,    130, 100
-104,  -18,   1872, 100
  35,  -87,  -3045, 160
 121,  114,  13794, 120
-127,   37,  -4699, 140
 -50,  -84,   4200, 140
  46,  -27,  -1242, 120
  32, -118,  -3776, 140
 -73,  116,  -8468, 120
 106,  -39,  -4134, 120
 112,  119,  13328, 100
  41,   44,   1804, 120
  70,  -85,  -5950, 160
 -71,   86,  -6106, 160
 -12,  -25,    300, 80
 -99,   40,  -3960, 120
  -5, -119,    595, 120
 -66,  -77,   5082, 120
  49,   82,   4018, 160
  68,  -72,  -4896, 100
  72,   36,   2592, 120
  22, -109,  -2398, 120
  22,  -98,  -2156, 100
 -86,   69,  -5934, 140
   7,    9,     63, 100
  42,  -28,  -1176, 100
-127, -109,  13843, 120
-113,   28,  -3164, 80
 -98,   72,  -7056, 120
 -47,    3,   -141, 60
  17,  -48,   -816, 100
 -80,   -7,    560, 80
-125,   87, -10875, 140
  71,  -70,  -4970, 140
  89,  -91,  -8099, 160
 -17,  121,  -2057, 100
  28,  -37,  -1036, 120
-116,   29,  -3364, 100
 116,  -58,  -6728, 100
 -27,  106,  -2862, 160
   3,   79,    237, 100
  24,   75,   1800, 140
 -10,  -25,    250, 80
 -60,  -12,    720, 100
 -84, -118,   9912, 140
  -2,   14,    -28, 80
  65,   45,   2925, 140
 -84,  -80,   6720, 100
  98,   41,   4018, 140
  98,   86,   8428, 160
  54, -117,  -6318, 120
  77, -113,  -8701, 80
 -78,  -48,   3744, 100
  84, -100,  -8400, 100
  73,  -11,   -803, 120
  -8,  -80,    640, 100
  39,   89,   3471, 140
  16,   30,    480, 80
 -10,  119,  -1190, 100
   5,   12,     60, 80
 111,  -45,  -4995, 120
-111,    2,   -222, 80
-111,   48,  -5328, 80
 -90,    2,   -180, 80
 -32,  112,  -3584, 80
-108,   81,  -8748, 140
 121,   36,   4356, 120
   7,  -53,   -371, 120
  89,   68,   6052, 120
 -20,  -41,    820, 120
 -83,   -9,    747, 80
 -29,  -55,   1595, 120
-123,   -9,   1107, 80
  68,  -29,  -1972, 80
 -65, -128,   8320, 60
 104,  -80,  -8320, 100
-127,   64,  -8128, 80
  51,  -26,  -1326, 100
  37,   67,   2479, 100
-120, -102,  12240, 140
 -38,   85,  -3230, 180
 -67,  -17,   1139, 80
 -19,  -55,   1045, 120
 -98,   -8,    784, 60
 -12,   46,   -552, 120
  40,   17,    680, 100
 -48,  -44,   2112, 140
 126,   91,  11466, 140
 -54,  -83,   4482, 160
  63, -103,  -6489, 120
 -89,  117, -10413, 140
 -37,   38,  -1406, 120
  20,  -93,  -1860, 120
 -28,   52,  -1456, 120
  57,    9,    513, 100
  23,   30,    690, 80
 -55,  -69,   3795, 120
  19,  -21,   -399, 120
 115,   11,   1265, 100
 109,  -40,  -4360, 100
   0,   61,      0, 100
  53,    2,    106, 80
  -6,  -54,    324, 140
 120,    7,    840, 60
  55,  -72,  -3960, 100
 -28,  -73,   2044, 120
  27,    4,    108, 80
  34,  -83,  -2822, 160
 -16, -121,   1936, 80
  -2,  -28,     56, 100
  33,   93,   3069, 140
 -17,   40,   -680, 120
 -69,   58,  -4002, 120
  37,  120,   4440, 80
   8,  -79,   -632, 120
 -91,   35,  -3185, 100
-107,  -40,   4280, 100
-105,  -37,   3885, 120
-116,   79,  -9164, 100
  89,  100,   8900, 120
 -88,   15,  -1320, 60
 109,   45,   4905, 140
 -93,   17,  -1581, 100
 -35,  122,  -4270, 120
 119,   49,   5831, 100
  48,   97,   4656, 100
  74,   80,   5920, 120
-126,   77,  -9702, 140
  89,   36,   3204, 120
 -39,   63,  -2457, 60
 -69,  -69,   4761, 120
  79, -115,  -9085, 120
  93,   32,   2976, 80
  43,   69,   2967, 140
  -2,   18,    -36, 120
-126,    3,   -378, 60
-111,   94, -10434, 120
 109,   96,  10464, 80
 -35,  -72,   2520, 100
 127,  -69,  -8763, 120
 -94, -100,   9400, 100
-125, -112,  14000, 100
  56,   45,   2520, 140
  30,   24,    720, 80
 -32, -126,   4032, 100
 111,  102,  11322, 120
 -72,  100,  -7200, 120
  78,  -65,  -5070, 80
 -97,  -21,   2037, 120
  38,   97,   3686, 100
 -33,   -6,    198, 100
  41,  107,   4387, 140
  -3,   12,    -36, 80
 -49,   48,  -2352, 80
 126,   78,   9828, 120
  89, -105,  -9345, 120
   3,  123,    369, 100
  89,  -49,  -4361, 80
-121,  119, -14399, 100
 -28,   13,   -364, 100
  40,   22,    880, 120
 125, -123, -15375, 120
  65,   26,   1690, 120
  91,   92,   8372, 120
  56,  -55,  -3080, 120
  21,  -56,  -1176, 100
 -40,   36,  -1440, 120
  94,   29,   2726, 100
-114,   53,  -6042, 140
 -43,  -12,    516, 100
  85,   95,   8075, 100
-114,   42,  -4788, 160
 -63,   58,  -3654, 120
 105,  -14,  -1470, 100
 -21,  -25,    525, 80
 -46,  -87,   4002, 160
 -95,   90,  -8550, 160
 -14,  -79,   1106, 120
 -80, -121,   9680, 80
   7,   -4,    -28, 60
-100,    1,   -100, 60
 -36, -118,   4248, 140
 -86,  -24,   2064, 100
   9, -112,  -1008, 100
-128,  -81, -10368, 120
  26,  123,   3198, 100
  72,  -81,  -5832, 120
  28, -116,  -3248, 100
 -97,   -4,    388, 60
 -59,   70,  -4130, 120
  48,  114,   5472, 120
 -70,   96,  -6720, 80
  81,  126,  10206, 80
  21,  117,   2457, 140
 118, -118, -13924, 140
 -67,   51,  -3417, 100
 -38, -109,   4142, 120
 -73,   50,  -3650, 120
  44,  -45,  -1980, 120
 -22,   53,  -1166, 140
 -90,    8,   -720, 80
-111,   11,  -1221, 100
  85,   60,   5100, 80
 -38,  -54,   2052, 140
 -10, -100,   1000, 100
 -42, -111,   4662, 120
  59,   64,   3776, 80
  73, -100,  -7300, 100
 -40,  108,  -4320, 120
-125,  -46,   5750, 140
  32,   61,   1952, 100
 -65, -119,   7735, 120
-106,   54,  -5724, 120
  60,  -65,  -3900, 80
  79,  -83,  -6557, 160
-104,  114, -11856, 120
 108, -124, -13392, 100
-124,  101, -12524, 140
-109,   57,  -6213, 100
 117,  -22,  -2574, 140
 -74,  -82,   6068, 140
  90,   15,   1350, 60
   8,  -76,   -608, 140
   2,  -61,   -122, 80
 109,  -58,  -6322, 100
  52,   69,   3588, 140
  77,  -17,  -1309, 80
  36, -126,  -4536, 100
  13,   90,   1170, 160
  87,  -86,  -7482, 180
  26,  115,   2990, 100
-125,  -87,  10875, 160
 -44,   34,  -1496, 120
-105,  -67,   7035, 120
  47,   19,    893, 100
 114,  -23,  -2622, 120
 106,  126,  13356, 80
 109,  116,  12644, 120
 -86,  105,  -9030, 140
  65,   48,   3120, 80
 -33,  -28,    924, 100
 119,  -65,  -7735, 80
 -70,   42,  -2940, 160
 -31, -106,   3286, 140
  21,   38,    798, 120
  77,  -26,  -2002, 100
 -82,   92,  -7544, 120
 -14,   49,   -686, 100
 122, -106, -12932, 140
 -61,  -59,   3599, 120
 112,  110,  12320, 120
  48,  -65,  -3120, 80
  49,   14,    686, 80
 126,  -17,  -2142, 80
  79,   50,   3950, 120
  58,   55,   3190, 100
-106,  -38,   4028, 140
 -15,  -83,   1245, 160
  55,  -83,  -4565, 160
 -66,   57,  -3762, 100
  27,  122,   3294, 120
 -69,  -39,   2691, 120
  68,  -42,  -2856, 140
   6,   90,    540, 160
-112,   78,  -8736, 120
  92,  -95,  -8740, 120
 -76,   39,  -2964, 100
 -28,   88,  -2464, 120
 -57,   27,  -1539, 100
  85,   36,   3060, 120
  57,   23,   1311, 100
  -9,   36,   -324, 120
-112,  111, -12432, 100
 -93,  -15,   1395, 80
 -81,  113,  -9153, 100
  92,  -45,  -4140, 120
  36,  -19,   -684, 120
-107,  103, -11021, 100
  43, -120,  -5160, 100
 -73,  108,  -7884, 120
 -29,  112,  -3248, 80
  12,  -13,   -156, 80
 113,   82,   9266, 160
-100, -101,  10100, 120
 122,   23,   2806, 100
  21,   48,   1008, 80
 -57,   93,  -5301, 140
  94,   59,   5546, 100
 100,   37,   3700, 140
 -30,  -27,    810, 120
  37,  -90,  -3330, 140
  54,  -58,  -3132, 100
 -51,  -50,   2550, 100
  40,  -26,  -1040, 100
 -52,   81,  -4212, 140
 -46,  -89,   4094, 120
 -43,  -38,   1634, 140
 -42,  -49,   2058, 80
  54,   60,   3240, 80
  61,  102,   6222, 120
  54,   47,   2538, 100
  52,  -89,  -4628, 120
 107,  126,  13482, 80
  41,  -72,  -2952, 100
  66,   54,   3564, 120
  93,   94,   8742, 120
 -78,  -74,   5772, 140
 -98,  109, -10682, 140
  75,   36,   2700, 120
  24,   41,    984, 140
 -90,   70,  -6300, 120
   2,   67,    134, 100
  98,   31,   3038, 60
  20,  -58,  -1160, 100
 -88,  105,  -9240, 140
-123, -114,  14022, 100
 123,   69,   8487, 140
-123, -104,  12792, 100
 -79,   43,  -3397, 140
 -20,  -49,    980, 80
 -14, -108,   1512, 140
  28,  -91,  -2548, 160
-120,   63,  -7560, 60
 -68,   26,  -1768, 120
 108,  -79,  -8532, 120
  99,  120,  11880, 80
  82,  -74,  -6068, 140
 -60,  112,  -6720, 80
  28, -113,  -3164, 80
 122,  -34,  -4148, 100
-123, -106,  13038, 140
  10,  -30,   -300, 100
  97,  -11,  -1067, 120
  47, -122,  -5734, 100
  63,   80,   5040, 120
  19,  -85,  -1615, 160
 -47,  -26,   1222, 100
 123,  125,  15375, 100
 -13,   28,   -364, 80
-109,   23,  -2507, 100
-107,  -23,   2461, 120
  93, -108, -10044, 140
-128,   40,   5120, 120
 113,   85,   9605, 180
  47,   45,   2115, 140
  18, -106,  -1908, 140
 -91,  -74,   6734, 140
  57,   40,   2280, 120
-100, -110,  11000, 140
 -76,  110,  -8360, 120
 -48,   15,   -720, 60
 -30,  113,  -3390, 100
 -40, -112,   4480, 100
  52,   35,   1820, 100
  83,   91,   7553, 140
  -4,  -92,    368, 140
 -61,   -1,     61, 40
 -78,  -74,   5772, 140
  -7,   90,   -630, 160
  57,   19,   1083, 100
  94,  -71,  -6674, 120
  62,  -26,  -1612, 100
 -11,   -9,     99, 80
  88,   28,   2464, 80
 114,   41,   4674, 140
 -20,  -58,   1160, 100
  56,  -62,  -3472, 100
 116,   61,   7076, 100
-106,  -85,   9010, 160
  83,   72,   5976, 120
  36,   71,   2556, 100
 -87,   -2,    174, 60
-117,  -41,   4797, 120
 104, -112, -11648, 100
-100,   66,  -6600, 120
  34,  -63,  -2142, 80
   4,  -89,   -356, 120
 -70,   59,  -4130, 100
 123,  -68,  -8364, 100
-122,  118, -14396, 120
 -57,  123,  -7011, 100
   7,  123,    861, 100
 100,   -5,   -500, 80
 -67,   34,  -2278, 120
  49,    7,    343, 60
  63,   23,   1449, 100
  -9,   94,   -846, 120
  36,   84,   3024, 160
  26,   19,    494, 100
 -37,   73,  -2701, 140
  98,   16,   1568, 80
  14,  113,   1582, 100
  20,   36,    720, 120
-105,  125, -13125, 100
  85,  -93,  -7905, 120
 -73,  -28,   2044, 100
  18,    6,    108, 80
-113,  -15,   1695, 80
  88, -122, -10736, 100
-119,   45,  -5355, 140
 106,   47,   4982, 100
 -71,   52,  -3692, 120
 118,   89,  10502, 140
 -50,  -46,   2300, 140
  54,    9,    486, 100
 -64, -124,   7936, 100
  90,   40,   3600, 120
 -77,   40,  -3080, 120
  26,   23,    598, 100
  65,   12,    780, 80
 -69, -128,   8832, 60
 -71,   10,   -710, 120
 102,   -4,   -408, 60
 100,    6,    600, 80
  47,  100,   4700, 120
 124,   98,  12152, 120
-106,  100, -10600, 120
 -43,  -70,   3010, 140
 101,   42,   4242, 160
 -31, -103,   3193, 120
  60,  -55,  -3300, 120
  35,   88,   3080, 120
 -82,   43,  -3526, 140
 -94,  -24,   2256, 100
  57,   28,   1596, 80
 123,  -67,  -8241, 120
  -7,   95,   -665, 100
  50, -120,  -6000, 100
 107,   72,   7704, 120
 -65,   14,   -910, 80
  31,  -47,  -1457, 120
  16,  -69,  -1104, 120
 -90,  -97,   8730, 80
   3,   58,    174, 120
-100,   -8,    800, 60
 112,  -61,  -6832, 80
  32,   27,    864, 100
 106,   87,   9222, 140
 -99,  -18,   1782, 100
  65,  -87,  -5655, 160
  44, -119,  -5236, 120
  95,  -32,  -3040, 60
 118, -124, -14632, 100
 -97,  -13,   1261, 80
  98, -114, -11172, 100
  48,  -42,  -2016, 140
 115,   61,   7015, 100
-102,   46,  -4692, 120
  33, -111,  -3663, 120
   9,  -63,   -567, 80
  14,   36,    504, 120
  98,   98,   9604, 120
 112,  125,  14000, 100
  80, -119,  -9520, 120
 127,  127,  16129, 60
 -47,   89,  -4183, 140
  70,  107,   7490, 140
  95,   59,   5605, 100
 -80,  108,  -8640, 120
  87,  -40,  -3480, 100
  37,   42,   1554, 160
 -96,  -92,   8832, 140
-112,   85,  -9520, 180
  70,  -89,  -6230, 120
  37,  -91,  -3367, 160
   6,  -47,   -282, 120
 -58,   70,  -4060, 120
 123, -128, -15744, 60
  82,   39,   3198, 100
 -21,  113,  -2373, 100
 -59,   37,  -2183, 140
 105,  -30,  -3150, 100
 114, -120, -13680, 100
  71,   14,    994, 80
  62,  -52,  -3224, 100
-121,  -65,   7865, 80
  37,   47,   1739, 100
  81,   51,   4131, 100
 -15,   -6,     90, 100
  23,    8,    184, 80
 106,   -5,   -530, 80
 114,  101,  11514, 140
 -27,   47,  -1269, 100
  83,   31,   2573, 60
-125,    9,  -1125, 100
 -89,    6,   -534, 80
  -9,   95,   -855, 100
  -7,   35,   -245, 100
  52,   94,   4888, 120
  57,   16,    912, 80
 -51, -112,   5712, 100
  52,   37,   1924, 140
 107,  104,  11128, 120
 -39,  -70,   2730, 140
  43,   71,   3053, 100
 -24,   47,  -1128, 100
  63,  109,   6867, 140
  25,  -15,   -375, 80
 -90,  -26,   2340, 100
  93,   57,   5301, 100
  86,  -53,  -4558, 120
  73,  -71,  -5183, 120
 -76,  -29,   2204, 80
  73,  -11,   -803, 120
 -90,   33,  -2970, 100
 -80,  112,  -8960, 80
  36,  -36,  -1296, 100
  61, -128,  -7808, 60
-104,   90,  -9360, 160
  43,  -27,  -1161, 120
 -22, -114,   2508, 100
 110,  -17,  -1870, 80
-116, -115,  13340, 120
  36,   94,   3384, 120
  91,  -82,  -7462, 140
 -30,  -65,   1950, 80
 -69,  -54,   3726, 140
 -19,  116,  -2204, 120
 -74,  -96,   7104, 100
  -8,   38,   -304, 120
 125,  -65,  -8125, 80
 127,  -44,  -5588, 140
  33,   13,    429, 100
  87,   61,   5307, 100
 -26,   62,  -1612, 80
-112,  -40,   4480, 100
 -13,   89,  -1157, 140
  53,   19,   1007, 100
 -49,  -93,   4557, 120
  17,   16,    272, 80
 110,   -3,   -330, 80
   4,  -99,   -396, 120
  54,   32,   1728, 80
   9, -104,   -936, 100
 -51,  -69,   3519, 120
 127,  127,  16129, 60
   2,  -34,    -68, 100
 -49,   91,  -4459, 140
 -70,  -73,   5110, 120
  15,  -61,   -915, 80
  37,    9,    333, 100
 -90,   50,  -4500, 120
  33,  108,   3564, 120
 -97,   97,  -9409, 100
  31,  -78,  -2418, 140
 -74,  -30,   2220, 100
  97, -123, -11931, 120
 -67,  -77,   5159, 120
 -28, -101,   2828, 120
 105,   -3,   -315, 80
 -33, -108,   3564, 140
  44,  -64,  -2816, 60
  26,  -37,   -962, 120
  37,  -99,  -3663, 120
  -2,  -90,    180, 140
 -52,  112,  -5824, 80
 -65,  102,  -6630, 120
 104,    6,    624, 80
 105,  -64,  -6720, 60
 -23, -108,   2484, 140
  45,  115,   5175, 100
  66,   39,   2574, 100
 -50,   45,  -2250, 140
 -35,  -36,   1260, 100
 122,  -61,  -7442, 80
  49,  -12,   -588, 100
 -17,  -64,   1088, 60
  39,  -95,  -3705, 120
  63,  -52,  -3276, 100
  90,  -88,  -7920, 140
  18,  -32,   -576, 60
 -53, -103,   5459, 120
 -75,  -71,   5325, 120
  38,  -29,  -1102, 80
 -42, -120,   5040, 100
  38,   95,   3610, 100
  62,   86,   5332, 160
  61,  -86,  -5246, 180
 104,   23,   2392, 100
  16,  -23,   -368, 120
  70,  -40,  -2800, 100
 -33,   70,  -2310, 120
  19,   14,    266, 80
 112,  -46,  -5152, 140
-124,  125, -15500, 100
 -95,    3,   -285, 60
  52,  -96,  -4992, 100
  34, -115,  -3910, 120
 -96,   29,  -2784, 100
-119,  -53,   6307, 120
-114,   46,  -5244, 120
  66,  111,   7326, 100
  51, -121,  -6171, 80
-124,  -83,  10292, 160
  -7, -101,    707, 120
 -42,  -91,   3822, 160
  45,  -48,  -2160, 100
  70,   53,   3710, 140
 125, -123, -15375, 120
 -32,   -5,    160, 80
-106,  117, -12402, 140
-123,  -83,  10209, 160
 -68,   91,  -6188, 140
 -65, -111,   7215, 120
 -78,  101,  -7878, 140
-111,   62,  -6882, 80
 -53,   85,  -4505, 180
   0,  104,      0, 120
-126,  -27,   3402, 120
  78,  -20,  -1560, 100
  99,   73,   7227, 140
-118,  -47,   5546, 120
 -84,   91,  -7644, 140
-107,  121, -12947, 100
 116,   99,  11484, 100
  37,  -69,  -2553, 120
 -73,  -16,   1168, 60
 -23,   30,   -690, 80
  23,  -66,  -1518, 100
 102,  -28,  -2856, 100
 -77,   29,  -2233, 100
-105,   47,  -4935, 100
 -29,  -40,   1160, 100
  -3,  -26,     78, 100
  59,   11,    649, 100
  42, -102,  -4284, 140
 -96,  -23,   2208, 120
  93,   40,   3720, 120
 -40,  -31,   1240, 80
  79,   66,   5214, 120
  88,   31,   2728, 60
 -57,  -85,   4845, 160
 -63,  -27,   1701, 120
   8,   67,    536, 100
 -53,  -83,   4399, 160
 -74,  -69,   5106, 120
   5, -120,   -600, 100
  75,   12,    900, 80
  66,  -56,  -3696, 100
 -84,  124, -10416, 80
   5,   74,    370, 160
  -1,   97,    -97, 100
 -61,  125,  -7625, 100
  88,   91,   8008, 140
  94, -127, -11938, 80
  81,   59,   4779, 100
 -94,  102,  -9588, 120
  37,   90,   3330, 160
  41,    1,     41, 60
 115, -124, -14260, 100
 118,   67,   7906, 100
  37,   68,   2516, 120
 -96,  -93,   8928, 120
 -72,  -71,   5112, 120
 107,  112,  11984, 80
  89,  -73,  -6497, 120
  30,  -85,  -2550, 160
  11,  101,   1111, 140
 -11,   60,   -660, 80
  94,   20,   1880, 120
-124,   18,  -2232, 120
 -49, -124,   6076, 100
 -30,   32,   -960, 80
 121,   81,   9801, 140
  -6,  -88,    528, 140
  22,  -63,  -1386, 80
 -48,  -41,   1968, 120
   0,  -90,      0, 140
  23,   31,    713, 60
  60, -109,  -6540, 120
  -4,   83,   -332, 140
  39,   26,   1014, 120
  95,  -16,  -1520, 60
 -27,   64,  -1728, 80
 121, -105, -12705, 120
  40,  -11,   -440, 120
  38,   36,   1368, 120
  87,  -75,  -6525, 160
 -64,  106,  -6784, 160
 -48,   15,   -720, 60
 -41,   -7,    287, 80
  51,   79,   4029, 100
 -91,  -13,   1183, 80
 109,   -3,   -327, 80
-109,  105, -11445, 140
-111,  112, -12432, 80
 -89,   43,  -3827, 140
  18,   33,    594, 100
  54, -109,  -5886, 120
 124,    5,    620, 100
 -87,   54,  -4698, 120
  71, -103,  -7313, 120
 -70,   -1,     70, 40
 -50,  -31,   1550, 80
  -4, -100,    400, 100
  20,   13,    260, 100
  -6,  -55,    330, 120
 101,   -2,   -202, 60
 -36,   93,  -3348, 140
 106,   97,  10282, 100
 -45,  -92,   4140, 140
 -56, -100,   5600, 100
  58,  -22,  -1276, 140
 -18,   65,  -1170, 100
 -86,  -61,   5246, 80
  23,   63,   1449, 60
 -10,   -6,     60, 100
  38, -112,  -4256, 100
  78,  -95,  -7410, 120
 111, -113, -12543, 80
 111,   68,   7548, 120
   3,  -70,   -210, 140
  56,  -91,  -5096, 160
 -97,   21,  -2037, 140
 115,   17,   1955, 100
 -53,  -33,   1749, 80
  51,  -84,  -4284, 140
  72,  -35,  -2520, 120
-104,  -69,   7176, 120
 102,  -27,  -2754, 120
  92,  109,  10028, 140
  83,  -14,  -1162, 100
 -19,   -4,     76, 60
   6,  102,    612, 120
-123,  -61,   7503, 80
 -49,  -63,   3087, 80
   8,   39,    312, 100
  54,  126,   6804, 80
  -5,  -45,    225, 120
  44,   82,   3608, 160
-127,   68,  -8636, 120
  64,  125,   8000, 100
 -94,   19,  -1786, 100
 -44,  110,  -4840, 120
 -65,    1,    -65, 60
  -2,  113,   -226, 100
-127,   47,  -5969, 100
  41, -104,  -4264, 100
  45, -117,  -5265, 120
   1, -101,   -101, 120
 -97,  -45,   4365, 120
 -36,  -17,    612, 80
 -48,   69,  -3312, 140
  27,  -70,  -1890, 140
  70,   81,   5670, 140
 -82,  -19,   1558, 120
  51,   98,   4998, 120
  78,   56,   4368, 80
 -86,   38,  -3268, 120
-125,    6,   -750, 80
 -64,   85,  -5440, 180
  19,   66,   1254, 120
 -23,  101,  -2323, 140
 -27,   36,   -972, 120
 115,   48,   5520, 80
   8,  -85,   -680, 160
 110,   -6,   -660, 100
 -38,   11,   -418, 100
 -25,  -44,   1100, 140
  -5,  -60,    300, 100
 -75,  -45,   3375, 120
  31, -107,  -3317, 160
 -48,   14,   -672, 80
  81,    8,    648, 80
 109,  -24,  -2616, 100
 -57,  -48,   2736, 100
 -53, -118,   6254, 140
 -41,  -86,   3526, 180
  -4,   31,   -124, 60
  48,    1,     48, 60
-113,  -85,   9605, 160
 -26,    6,   -156, 80
  98,   22,   2156, 120
 101,  125,  12625, 100
-123,   67,  -8241, 100
 -11,  -18,    198, 100
 123,  -57,  -7011, 80
 -45,  112,  -5040, 80
 -74,   39,  -2886, 100
-127,  -39,   4953, 120
 -93,   20,  -1860, 120
 103,  115,  11845, 100
  33,  -85,  -2805, 160
  86,   -9,   -774, 80
 -72,   39,  -2808, 100
   8,   18,    144, 120
 108,  -10,  -1080, 100
  59,   23,   1357, 100
 127,  -65,  -8255, 80
 115,   39,   4485, 100
  -6,   55,   -330, 100
   2,  126,    252, 80
  99,   83,   8217, 140
 116,   29,   3364, 100
  91,  -64,  -5824, 60
 -21, -110,   2310, 140
 -98,   30,  -2940, 80
-123,   10,  -1230, 120
  32,   -5,   -160, 80
 115,  107,  12305, 140
 -75,   -2,    150, 60
 -61,  -79,   4819, 120
  13,   64,    832, 80
-126,   63,  -7938, 60
  98,   68,   6664, 120
  79,   98,   7742, 120
 -80, -113,   9040, 80
 -16,  -75,   1200, 160
 -48,   84,  -4032, 160
